namespace,block_id,block,jar,storage_candidate
mcwfurnitures,mcwfurnitures:stripped_crimson_covered_desk,stripped_crimson_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_cupboard_counter,stripped_crimson_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_desk,stripped_crimson_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_double_drawer,stripped_crimson_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_double_drawer_counter,stripped_crimson_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_double_kitchen_cabinet,stripped_crimson_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_double_wardrobe,stripped_crimson_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_drawer,stripped_crimson_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_drawer_counter,stripped_crimson_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_end_table,stripped_crimson_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_glass_kitchen_cabinet,stripped_crimson_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_glass_table,stripped_crimson_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_kitchen_cabinet,stripped_crimson_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_kitchen_sink,stripped_crimson_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_crimson_large_drawer,stripped_crimson_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_lower_bookshelf_drawer,stripped_crimson_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_lower_triple_drawer,stripped_crimson_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_modern_chair,stripped_crimson_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_crimson_modern_desk,stripped_crimson_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_modern_wardrobe,stripped_crimson_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_stool_chair,stripped_crimson_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_crimson_striped_chair,stripped_crimson_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_crimson_table,stripped_crimson_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_triple_drawer,stripped_crimson_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_crimson_wardrobe,stripped_crimson_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_bookshelf,stripped_dark_oak_bookshelf,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_bookshelf_cupboard,stripped_dark_oak_bookshelf_cupboard,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_bookshelf_drawer,stripped_dark_oak_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_chair,stripped_dark_oak_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_dark_oak_coffee_table,stripped_dark_oak_coffee_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_counter,stripped_dark_oak_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_covered_desk,stripped_dark_oak_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_cupboard_counter,stripped_dark_oak_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_desk,stripped_dark_oak_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_double_drawer,stripped_dark_oak_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_double_drawer_counter,stripped_dark_oak_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_double_kitchen_cabinet,stripped_dark_oak_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_double_wardrobe,stripped_dark_oak_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_drawer,stripped_dark_oak_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_drawer_counter,stripped_dark_oak_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_end_table,stripped_dark_oak_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_glass_kitchen_cabinet,stripped_dark_oak_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_glass_table,stripped_dark_oak_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_kitchen_cabinet,stripped_dark_oak_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_kitchen_sink,stripped_dark_oak_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_dark_oak_large_drawer,stripped_dark_oak_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_lower_bookshelf_drawer,stripped_dark_oak_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_lower_triple_drawer,stripped_dark_oak_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_modern_chair,stripped_dark_oak_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_dark_oak_modern_desk,stripped_dark_oak_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_modern_wardrobe,stripped_dark_oak_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_stool_chair,stripped_dark_oak_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_dark_oak_striped_chair,stripped_dark_oak_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_dark_oak_table,stripped_dark_oak_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_triple_drawer,stripped_dark_oak_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_dark_oak_wardrobe,stripped_dark_oak_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_bookshelf,stripped_jungle_bookshelf,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_bookshelf_cupboard,stripped_jungle_bookshelf_cupboard,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_bookshelf_drawer,stripped_jungle_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_chair,stripped_jungle_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_jungle_coffee_table,stripped_jungle_coffee_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_counter,stripped_jungle_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_covered_desk,stripped_jungle_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_cupboard_counter,stripped_jungle_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_desk,stripped_jungle_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_double_drawer,stripped_jungle_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_double_drawer_counter,stripped_jungle_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_double_kitchen_cabinet,stripped_jungle_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_double_wardrobe,stripped_jungle_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_drawer,stripped_jungle_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_drawer_counter,stripped_jungle_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_end_table,stripped_jungle_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_glass_kitchen_cabinet,stripped_jungle_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_glass_table,stripped_jungle_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_kitchen_cabinet,stripped_jungle_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_kitchen_sink,stripped_jungle_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_jungle_large_drawer,stripped_jungle_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_lower_bookshelf_drawer,stripped_jungle_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_lower_triple_drawer,stripped_jungle_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_modern_chair,stripped_jungle_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_jungle_modern_desk,stripped_jungle_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_modern_wardrobe,stripped_jungle_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_stool_chair,stripped_jungle_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_jungle_striped_chair,stripped_jungle_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_jungle_table,stripped_jungle_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_triple_drawer,stripped_jungle_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_jungle_wardrobe,stripped_jungle_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_bookshelf,stripped_mangrove_bookshelf,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_bookshelf_cupboard,stripped_mangrove_bookshelf_cupboard,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_bookshelf_drawer,stripped_mangrove_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_chair,stripped_mangrove_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_mangrove_coffee_table,stripped_mangrove_coffee_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_counter,stripped_mangrove_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_covered_desk,stripped_mangrove_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_cupboard_counter,stripped_mangrove_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_desk,stripped_mangrove_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_double_drawer,stripped_mangrove_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_double_drawer_counter,stripped_mangrove_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_double_kitchen_cabinet,stripped_mangrove_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_double_wardrobe,stripped_mangrove_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_drawer,stripped_mangrove_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_drawer_counter,stripped_mangrove_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_end_table,stripped_mangrove_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_glass_kitchen_cabinet,stripped_mangrove_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_glass_table,stripped_mangrove_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_kitchen_cabinet,stripped_mangrove_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_kitchen_sink,stripped_mangrove_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_mangrove_large_drawer,stripped_mangrove_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_lower_bookshelf_drawer,stripped_mangrove_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_lower_triple_drawer,stripped_mangrove_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_modern_chair,stripped_mangrove_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_mangrove_modern_desk,stripped_mangrove_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_modern_wardrobe,stripped_mangrove_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_stool_chair,stripped_mangrove_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_mangrove_striped_chair,stripped_mangrove_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_mangrove_table,stripped_mangrove_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_triple_drawer,stripped_mangrove_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_mangrove_wardrobe,stripped_mangrove_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_bookshelf,stripped_oak_bookshelf,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_bookshelf_cupboard,stripped_oak_bookshelf_cupboard,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_bookshelf_drawer,stripped_oak_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_chair,stripped_oak_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_oak_coffee_table,stripped_oak_coffee_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_counter,stripped_oak_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_covered_desk,stripped_oak_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_cupboard_counter,stripped_oak_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_desk,stripped_oak_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_double_drawer,stripped_oak_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_double_drawer_counter,stripped_oak_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_double_kitchen_cabinet,stripped_oak_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_double_wardrobe,stripped_oak_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_drawer,stripped_oak_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_drawer_counter,stripped_oak_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_end_table,stripped_oak_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_glass_kitchen_cabinet,stripped_oak_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_glass_table,stripped_oak_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_kitchen_cabinet,stripped_oak_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_kitchen_sink,stripped_oak_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_oak_large_drawer,stripped_oak_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_lower_bookshelf_drawer,stripped_oak_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_lower_triple_drawer,stripped_oak_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_modern_chair,stripped_oak_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_oak_modern_desk,stripped_oak_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_modern_wardrobe,stripped_oak_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_stool_chair,stripped_oak_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_oak_striped_chair,stripped_oak_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_oak_table,stripped_oak_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_triple_drawer,stripped_oak_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_oak_wardrobe,stripped_oak_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_bookshelf,stripped_spruce_bookshelf,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_bookshelf_cupboard,stripped_spruce_bookshelf_cupboard,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_bookshelf_drawer,stripped_spruce_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_chair,stripped_spruce_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_spruce_coffee_table,stripped_spruce_coffee_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_counter,stripped_spruce_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_covered_desk,stripped_spruce_covered_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_cupboard_counter,stripped_spruce_cupboard_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_desk,stripped_spruce_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_double_drawer,stripped_spruce_double_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_double_drawer_counter,stripped_spruce_double_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_double_kitchen_cabinet,stripped_spruce_double_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_double_wardrobe,stripped_spruce_double_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_drawer,stripped_spruce_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_drawer_counter,stripped_spruce_drawer_counter,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_end_table,stripped_spruce_end_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_glass_kitchen_cabinet,stripped_spruce_glass_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_glass_table,stripped_spruce_glass_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_kitchen_cabinet,stripped_spruce_kitchen_cabinet,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_kitchen_sink,stripped_spruce_kitchen_sink,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_spruce_large_drawer,stripped_spruce_large_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_lower_bookshelf_drawer,stripped_spruce_lower_bookshelf_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_lower_triple_drawer,stripped_spruce_lower_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_modern_chair,stripped_spruce_modern_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_spruce_modern_desk,stripped_spruce_modern_desk,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_modern_wardrobe,stripped_spruce_modern_wardrobe,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_stool_chair,stripped_spruce_stool_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_spruce_striped_chair,stripped_spruce_striped_chair,mcw-furniture-3.4.1-mc1.20.1forge.jar,False
mcwfurnitures,mcwfurnitures:stripped_spruce_table,stripped_spruce_table,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
mcwfurnitures,mcwfurnitures:stripped_spruce_triple_drawer,stripped_spruce_triple_drawer,mcw-furniture-3.4.1-mc1.20.1forge.jar,True
